v,x_minus,x_plus
0.46156093489148586,-1.1730203648027284,0.7609996486976686
0.4628380634390652,-1.1780333360527873,0.7623633555808158
0.4641151919866444,-1.183066311995098,0.7637223633758023
0.46539232053422375,-1.1881194461908977,0.7650766748684197
0.4666694490818031,-1.1931928936367222,0.766426292909093
0.4679465776293823,-1.1982868107817886,0.7677712204124896
0.46922370617696163,-1.203401355545629,0.7691114603571285
0.47050083472454096,-1.208536687335973,0.7704470157849878
0.4717779632721203,-1.2136929670668946,0.7717778898011136
0.4730550918196995,-1.218870357177218,0.7731040855732282
0.47433222036727885,-1.224069021649196,0.7744256063313371
0.4756093489148582,-1.229289126027454,0.7757424553673371
0.4768864774624374,-1.2345308374382156,0.7770546360346235
0.47816360601001673,-1.2397943246088083,0.7783621517476982
0.47944073455759606,-1.2450797578874546,0.7796650059817757
0.4807178631051754,-1.250387309263356,0.7809632022723912
0.4819949916527546,-1.2557171523870714,0.7822567442150073
0.48327212020033394,-1.2610694625912,0.7835456354646215
0.4845492487479133,-1.2664444169113667,0.7848298797353723
0.4858263772954925,-1.2718421941075222,0.786109480800147
0.4871035058430718,-1.2772629746855615,0.7873844424901891
0.48838063439065116,-1.2827069409192626,0.7886547686947044
0.4896577629382304,-1.2881742768725546,0.7899204633604688
0.4909348914858097,-1.2936651684221232,0.791181530491436
0.49221202003338904,-1.2991798032803517,0.7924379741483437
0.4934891485809684,-1.3047183710186119,0.7936897984483227
0.4947662771285476,-1.3102810630909059,0.7949370075645028
0.4960434056761269,-1.3158680728578693,0.7961796057256226
0.49732053422370626,-1.3214795956111338,0.7974175972156361
0.4985976627712855,-1.3271158285980669,0.7986509863733214
0.4998747913188648,-1.3327769710468895,0.7998797775918899
0.5011519198664441,-1.3384632241921732,0.8011039753185938
0.5024290484140235,-1.3441747913007371,0.8023235840543362
0.5037061769616027,-1.3499118776979375,0.8035386083532802
0.504983305509182,-1.3556746907943682,0.8047490528224581
0.5062604340567614,-1.3614634401129706,0.8059549221213821
0.5075375626043406,-1.367278337316568,0.8071562209616541
0.5088146911519199,-1.373119596235829,0.8083529541065767
0.5100918196994992,-1.3789874328976626,0.8095451263707643
0.5113689482470785,-1.3848820655540641,0.8107327426197539
0.5126460767946578,-1.3908037147114116,0.8119158077696188
0.5139232053422371,-1.3967526031602209,0.813094326786579
0.5152003338898165,-1.4027289560053735,0.814268304686615
0.5164774624373957,-1.4087330006968217,0.8154377465350813
0.517754590984975,-1.4147649670607823,0.8166026574463199
0.5190317195325543,-1.4208250873314217,0.8177630425832744
0.5203088480801336,-1.4269135961830521,0.8189189071571051
0.5215859766277129,-1.4330307307628423,0.8200702564268053
0.5228631051752922,-1.4391767307240475,0.8212170956988156
0.5241402337228716,-1.4453518382597799,0.8223594303266413
0.5254173622704508,-1.4515562981373193,0.8234972657104698
0.5266944908180301,-1.4577903577329843,0.8246306072967882
0.5279716193656094,-1.4640542670675605,0.8257594605780013
0.5292487479131887,-1.4703482788423108,0.8268838310920513
0.530525876460768,-1.4766726484755748,0.828003724422037
0.5318030050083473,-1.4830276341399566,0.829119146195834
0.5330801335559265,-1.489413496800133,0.8302301020857169
0.5343572621035059,-1.4958305002512786,0.8313365978079795
0.5356343906510852,-1.5022789111581232,0.8324386391225589
0.5369115191986645,-1.5087589990946555,0.8335362318326568
0.5381886477462439,-1.5152710365844881,0.8346293817843656
0.5394657762938231,-1.5218152991418874,0.8357180948662916
0.5407429048414024,-1.5283920653134946,0.8368023770091817
0.5420200333889817,-1.535001616720738,0.8378822341855485
0.543297161936561,-1.5416442381029585,0.8389576724092982
0.5445742904841403,-1.5483202173612618,0.8400286977353587
0.5458514190317196,-1.5550298456031073,0.8410953162593079
0.547128547579299,-1.5617734171876505,0.8421575341170034
0.5484056761268782,-1.5685512297718573,0.8432153574842132
0.5496828046744575,-1.5753635843574005,0.8442687925762473
0.5509599332220368,-1.582210785338354,0.8453178456475894
0.5522370617696161,-1.5890931405497044,0.8463625229915301
0.5535141903171954,-1.5960109613166982,0.8474028309398017
0.5547913188647747,-1.6029645625050284,0.8484387758622124
0.556068447412354,-1.6099542625718957,0.8494703641662823
0.5573455759599333,-1.6169803836179504,0.8504976022968812
0.5586227045075126,-1.6240432514401326,0.8515204967358647
0.5598998330550919,-1.631143195585433,0.8525390540017149
